"Date.as.of","Start.Date","End.Date","State","County.name","FIPS.County.Code","Urban.Rural.Code","Deaths.involving.COVID.19","Deaths.from.All.Causes","Footnote"
"12/08/2021","01/01/2020","12/04/2021","NE","Scotts Bluff County",31157,"Micropolitan",145,961,""
"12/08/2021","01/01/2020","12/04/2021","NE","Seward County",31159,"Medium metro",19,256,""
"12/08/2021","01/01/2020","12/04/2021","NE","Sheridan County",31161,"Noncore",24,138,""
"12/08/2021","01/01/2020","12/04/2021","NE","Sherman County",31163,"Noncore",NA,54,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NE","Sioux County",31165,"Micropolitan",NA,14,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NE","Stanton County",31167,"Micropolitan",NA,81,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NE","Thayer County",31169,"Noncore",10,133,""
"12/08/2021","01/01/2020","12/04/2021","NE","Thurston County",31173,"Noncore",NA,133,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NE","Valley County",31175,"Noncore",NA,88,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NE","Washington County",31177,"Medium metro",18,277,""
"12/08/2021","01/01/2020","12/04/2021","NE","Wayne County",31179,"Noncore",12,131,""
"12/08/2021","01/01/2020","12/04/2021","NE","Webster County",31181,"Noncore",NA,95,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NE","York County",31185,"Noncore",10,218,""
"12/08/2021","01/01/2020","12/04/2021","NH","Belknap County",33001,"Micropolitan",129,1335,""
"12/08/2021","01/01/2020","12/04/2021","NH","Carroll County",33003,"Noncore",20,907,""
"12/08/2021","01/01/2020","12/04/2021","NH","Cheshire County",33005,"Micropolitan",78,1439,""
"12/08/2021","01/01/2020","12/04/2021","NH","Coos County",33007,"Micropolitan",70,859,""
"12/08/2021","01/01/2020","12/04/2021","NH","Grafton County",33009,"Micropolitan",79,2867,""
"12/08/2021","01/01/2020","12/04/2021","NH","Hillsborough County",33011,"Medium metro",747,7465,""
"12/08/2021","01/01/2020","12/04/2021","NH","Merrimack County",33013,"Micropolitan",169,3178,""
"12/08/2021","01/01/2020","12/04/2021","NH","Rockingham County",33015,"Large fringe metro",283,4687,""
"12/08/2021","01/01/2020","12/04/2021","NH","Strafford County",33017,"Large fringe metro",138,2488,""
"12/08/2021","01/01/2020","12/04/2021","NH","Sullivan County",33019,"Micropolitan",26,670,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Atlantic County",34001,"Medium metro",746,6465,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Bergen County",34003,"Large fringe metro",3326,17761,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Burlington County",34005,"Large fringe metro",873,7605,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Camden County",34007,"Large fringe metro",1527,13117,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Cape May County",34009,"Small metro",182,2346,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Cumberland County",34011,"Small metro",436,3345,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Essex County",34013,"Large central metro",3244,15973,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Gloucester County",34015,"Large fringe metro",690,5674,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Hudson County",34017,"Large central metro",1798,8123,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Hunterdon County",34019,"Large fringe metro",186,1705,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Mercer County",34021,"Medium metro",926,6328,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Middlesex County",34023,"Large fringe metro",2592,15195,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Monmouth County",34025,"Large fringe metro",1840,13590,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Morris County",34027,"Large fringe metro",1670,10559,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Ocean County",34029,"Large fringe metro",1997,14607,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Passaic County",34031,"Large fringe metro",1674,8307,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Salem County",34033,"Large fringe metro",137,1352,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Somerset County",34035,"Large fringe metro",675,4669,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Sussex County",34037,"Large fringe metro",270,2456,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Union County",34039,"Large central metro",1713,9458,""
"12/08/2021","01/01/2020","12/04/2021","NJ","Warren County",34041,"Medium metro",259,2003,""
"12/08/2021","01/01/2020","12/04/2021","NM","Bernalillo County",35001,"Medium metro",2082,16446,""
"12/08/2021","01/01/2020","12/04/2021","NM","Catron County",35003,"Noncore",NA,66,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NM","Chaves County",35005,"Micropolitan",211,1401,""
"12/08/2021","01/01/2020","12/04/2021","NM","Cibola County",35006,"Micropolitan",76,495,""
"12/08/2021","01/01/2020","12/04/2021","NM","Colfax County",35007,"Noncore",37,273,""
"12/08/2021","01/01/2020","12/04/2021","NM","Curry County",35009,"Micropolitan",111,804,""
"12/08/2021","01/01/2020","12/04/2021","NM","Dona Ana County",35013,"Small metro",596,4387,""
"12/08/2021","01/01/2020","12/04/2021","NM","Eddy County",35015,"Micropolitan",129,1004,""
"12/08/2021","01/01/2020","12/04/2021","NM","Grant County",35017,"Micropolitan",33,630,""
"12/08/2021","01/01/2020","12/04/2021","NM","Guadalupe County",35019,"Noncore",NA,96,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NM","Lea County",35025,"Micropolitan",147,992,""
"12/08/2021","01/01/2020","12/04/2021","NM","Lincoln County",35027,"Noncore",36,370,""
"12/08/2021","01/01/2020","12/04/2021","NM","Los Alamos County",35028,"Micropolitan",13,232,""
"12/08/2021","01/01/2020","12/04/2021","NM","Luna County",35029,"Micropolitan",30,480,""
"12/08/2021","01/01/2020","12/04/2021","NM","McKinley County",35031,"Micropolitan",241,1330,""
"12/08/2021","01/01/2020","12/04/2021","NM","Mora County",35033,"Noncore",NA,58,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NM","Otero County",35035,"Micropolitan",81,1202,""
"12/08/2021","01/01/2020","12/04/2021","NM","Quay County",35037,"Noncore",NA,198,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NM","Rio Arriba County",35039,"Micropolitan",44,709,""
"12/08/2021","01/01/2020","12/04/2021","NM","Roosevelt County",35041,"Micropolitan",33,249,""
"12/08/2021","01/01/2020","12/04/2021","NM","Sandoval County",35043,"Medium metro",539,3039,""
"12/08/2021","01/01/2020","12/04/2021","NM","San Juan County",35045,"Small metro",573,2773,""
"12/08/2021","01/01/2020","12/04/2021","NM","San Miguel County",35047,"Micropolitan",15,474,""
"12/08/2021","01/01/2020","12/04/2021","NM","Santa Fe County",35049,"Small metro",243,2951,""
"12/08/2021","01/01/2020","12/04/2021","NM","Sierra County",35051,"Noncore",47,421,""
"12/08/2021","01/01/2020","12/04/2021","NM","Socorro County",35053,"Noncore",22,285,""
"12/08/2021","01/01/2020","12/04/2021","NM","Taos County",35055,"Micropolitan",50,611,""
"12/08/2021","01/01/2020","12/04/2021","NM","Torrance County",35057,"Medium metro",NA,241,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NM","Union County",35059,"Noncore",NA,82,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NM","Valencia County",35061,"Medium metro",39,1036,""
"12/08/2021","01/01/2020","12/04/2021","NV","Churchill County",32001,"Micropolitan",76,586,""
"12/08/2021","01/01/2020","12/04/2021","NV","Clark County",32003,"Large central metro",6683,43414,""
"12/08/2021","01/01/2020","12/04/2021","NV","Douglas County",32005,"Micropolitan",38,837,""
"12/08/2021","01/01/2020","12/04/2021","NV","Elko County",32007,"Micropolitan",84,664,""
"12/08/2021","01/01/2020","12/04/2021","NV","Esmeralda County",32009,"Noncore",NA,28,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NV","Eureka County",32011,"Micropolitan",NA,35,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NV","Humboldt County",32013,"Micropolitan",29,248,""
"12/08/2021","01/01/2020","12/04/2021","NV","Lander County",32015,"Noncore",NA,85,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NV","Lincoln County",32017,"Noncore",NA,89,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NV","Lyon County",32019,"Micropolitan",31,926,""
"12/08/2021","01/01/2020","12/04/2021","NV","Mineral County",32021,"Noncore",NA,107,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NV","Nye County",32023,"Micropolitan",41,1097,""
"12/08/2021","01/01/2020","12/04/2021","NV","Pershing County",32027,"Noncore",10,102,""
"12/08/2021","01/01/2020","12/04/2021","NV","Storey County",32029,"Medium metro",NA,71,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NV","Washoe County",32031,"Medium metro",1224,10598,""
"12/08/2021","01/01/2020","12/04/2021","NV","White Pine County",32033,"Noncore",NA,139,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"12/08/2021","01/01/2020","12/04/2021","NV","Carson City",32510,"Small metro",281,2337,""
"12/08/2021","01/01/2020","12/04/2021","NY","Albany County",36001,"Medium metro",829,8431,""
"12/08/2021","01/01/2020","12/04/2021","NY","Allegany County",36003,"Noncore",93,846,""
"12/08/2021","01/01/2020","12/04/2021","NY","Bronx County",36005,"Large central metro",5956,28354,""
"12/08/2021","01/01/2020","12/04/2021","NY","Broome County",36007,"Small metro",602,5115,""
"12/08/2021","01/01/2020","12/04/2021","NY","Cattaraugus County",36009,"Micropolitan",177,1672,""
"12/08/2021","01/01/2020","12/04/2021","NY","Cayuga County",36011,"Micropolitan",105,1477,""
"12/08/2021","01/01/2020","12/04/2021","NY","Chautauqua County",36013,"Micropolitan",222,2605,""
"12/08/2021","01/01/2020","12/04/2021","NY","Chemung County",36015,"Small metro",247,2030,""
"12/08/2021","01/01/2020","12/04/2021","NY","Chenango County",36017,"Noncore",90,1000,""
"12/08/2021","01/01/2020","12/04/2021","NY","Clinton County",36019,"Micropolitan",75,1663,""
"12/08/2021","01/01/2020","12/04/2021","NY","Columbia County",36021,"Micropolitan",139,1297,""
"12/08/2021","01/01/2020","12/04/2021","NY","Cortland County",36023,"Micropolitan",90,850,""
"12/08/2021","01/01/2020","12/04/2021","NY","Delaware County",36025,"Noncore",42,861,""
"12/08/2021","01/01/2020","12/04/2021","NY","Dutchess County",36027,"Large fringe metro",666,5855,""
"12/08/2021","01/01/2020","12/04/2021","NY","Erie County",36029,"Large central metro",2755,22559,""
"12/08/2021","01/01/2020","12/04/2021","NY","Essex County",36031,"Noncore",28,694,""
"12/08/2021","01/01/2020","12/04/2021","NY","Franklin County",36033,"Micropolitan",27,823,""
"12/08/2021","01/01/2020","12/04/2021","NY","Fulton County",36035,"Micropolitan",112,1107,""
"12/08/2021","01/01/2020","12/04/2021","NY","Genesee County",36037,"Micropolitan",162,1186,""
"12/08/2021","01/01/2020","12/04/2021","NY","Greene County",36039,"Noncore",18,689,""
"12/08/2021","01/01/2020","12/04/2021","NY","Herkimer County",36043,"Medium metro",69,920,""
"12/08/2021","01/01/2020","12/04/2021","NY","Jefferson County",36045,"Small metro",125,1778,""
"12/08/2021","01/01/2020","12/04/2021","NY","Kings County",36047,"Large central metro",9005,38169,""
"12/08/2021","01/01/2020","12/04/2021","NY","Lewis County",36049,"Noncore",22,372,""
"12/08/2021","01/01/2020","12/04/2021","NY","Livingston County",36051,"Large fringe metro",68,805,""
"12/08/2021","01/01/2020","12/04/2021","NY","Madison County",36053,"Medium metro",114,1169,""
"12/08/2021","01/01/2020","12/04/2021","NY","Monroe County",36055,"Large central metro",1834,17464,""
"12/08/2021","01/01/2020","12/04/2021","NY","Montgomery County",36057,"Micropolitan",152,1275,""
"12/08/2021","01/01/2020","12/04/2021","NY","Nassau County",36059,"Large fringe metro",5183,27331,""
"12/08/2021","01/01/2020","12/04/2021","NY","New York County",36061,"Large central metro",6135,32314,""
"12/08/2021","01/01/2020","12/04/2021","NY","Niagara County",36063,"Large fringe metro",374,4474,""
"12/08/2021","01/01/2020","12/04/2021","NY","Oneida County",36065,"Medium metro",766,5887,""
"12/08/2021","01/01/2020","12/04/2021","NY","Onondaga County",36067,"Medium metro",1261,11803,""
"12/08/2021","01/01/2020","12/04/2021","NY","Ontario County",36069,"Large fringe metro",184,2207,""
"12/08/2021","01/01/2020","12/04/2021","NY","Orange County",36071,"Large fringe metro",1003,6204,""
"12/08/2021","01/01/2020","12/04/2021","NY","Orleans County",36073,"Large fringe metro",64,604,""
"12/08/2021","01/01/2020","12/04/2021","NY","Oswego County",36075,"Medium metro",111,1555,""
"12/08/2021","01/01/2020","12/04/2021","NY","Otsego County",36077,"Micropolitan",154,1687,""
"12/08/2021","01/01/2020","12/04/2021","NY","Putnam County",36079,"Large fringe metro",108,1062,""
"12/08/2021","01/01/2020","12/04/2021","NY","Queens County",36081,"Large central metro",7845,32390,""
"12/08/2021","01/01/2020","12/04/2021","NY","Rensselaer County",36083,"Medium metro",198,3032,""
"12/08/2021","01/01/2020","12/04/2021","NY","Richmond County",36085,"Large central metro",1769,8600,""
"12/08/2021","01/01/2020","12/04/2021","NY","Rockland County",36087,"Large fringe metro",1034,5045,""
"12/08/2021","01/01/2020","12/04/2021","NY","St. Lawrence County",36089,"Micropolitan",164,1974,""
"12/08/2021","01/01/2020","12/04/2021","NY","Saratoga County",36091,"Medium metro",204,3135,""
"12/08/2021","01/01/2020","12/04/2021","NY","Schenectady County",36093,"Medium metro",251,3341,""
